dis_1 dis_2 ang_1 e_har
0.86245 1.25674 103.25584 2.5969105607
1.01754 0.99984 110.40597 0.1663939868
0.96477 0.95754 128.55767 0.5070825976
1.01064 0.86472 92.05458 0.5168939087
0.97748 0.94471 103.33462 0.0152503762
0.96127 0.96909 111.90704 0.0397217337
0.94438 0.96018 96.92197 0.0475236887
0.94278 1.01969 99.6496 0.1051545551
1.13727 1.12692 100.33978 1.5168539425
0.95613 0.9575 108.08201 0.0090848465
0.9121 1.05906 88.49047 0.3460738867
0.90864 0.90451 102.4019 0.1522641079
0.84263 0.97426 127.25924 0.6795445645
1.04172 0.88231 87.24214 0.7134969615
1.11402 1.16705 97.35847 1.6345476681
0.94321 0.97146 109.42386 0.0251239127
0.9419 0.93552 112.41202 0.0651644866
0.99939 0.94992 99.05832 0.0622457989
0.9434 0.94614 145.22609 2.2082945523
0.78811 1.11302 108.39778 1.4027182901
0.95584 0.95416 109.54353 0.0182021434
0.9366 0.98643 96.49119 0.0660954209
0.87482 0.84867 89.08276 0.9019005558
1.01608 0.93367 110.96851 0.1459155431
0.91923 0.97038 105.80469 0.0452900549
0.94891 0.94872 103.84911 0.0057019687
0.98055 0.9282 101.47907 0.0454536876
0.82918 0.96781 112.89767 0.4613143241
0.91702 0.93215 83.30428 0.5920663046
1.0412 1.05469 77.92243 0.6529379136
1.12018 1.17511 90.35949 1.568367272
1.16376 0.95969 82.05743 1.481642839
0.96327 0.96082 101.31603 0.0061887205
1.00931 0.92153 104.28305 0.1051653446
0.83099 1.15321 107.93039 1.4413596035
0.87605 1.05029 94.53328 0.4156257132
0.97214 0.91742 105.60043 0.0507887654
0.95114 0.96543 105.50291 0.0035388895
1.09708 1.09241 115.83136 1.0308181109
0.99002 0.93736 114.1387 0.1181611232
0.92157 0.97418 110.06182 0.0577561021
0.92175 0.95989 100.45662 0.0505965276
1.02298 1.03175 101.54435 0.236487846
0.9356 0.93745 113.56418 0.0825197072
0.93683 0.94135 107.96608 0.0266838643
1.00346 1.01587 120.08265 0.271281979
0.9491 0.94761 101.46631 0.0136559583
0.91968 0.9384 109.95527 0.0663945147
0.96267 0.96832 109.46757 0.0203258416
1.29772 0.9807 99.78365 3.008629046
1.0247 0.94961 105.36455 0.1196548289
0.9218 1.11634 130.32249 0.6628785413
1.01103 1.00191 94.5867 0.1378245291
1.05738 0.89173 121.22878 0.7128066811
0.95062 1.03997 102.96037 0.1732722443
1.10735 1.13343 80.71074 1.0571693563
0.93335 0.92031 97.25133 0.1156622055
0.9876 0.98967 108.61668 0.0622936064
0.94496 0.95117 110.38234 0.0285957402
0.9247 0.96711 106.53084 0.0340171205
0.944 0.95144 109.95543 0.0257808727
0.96879 0.97171 99.06282 0.0207019046
0.87695 0.87336 126.08059 0.8683371598
0.90509 1.16258 95.05666 1.0618267313
0.97155 0.92538 131.21653 0.8045120609
0.76824 1.02151 96.49899 1.1188966285
1.15998 1.04382 107.83536 1.2828692684
0.95883 0.9574 101.47744 0.0058203011
1.19193 0.86135 99.46997 1.7129594734
0.95823 0.94373 105.81197 0.0070129565
0.94065 0.9394 114.70308 0.0927726418
0.9741 0.97617 104.18237 0.0138246493
0.95134 0.95095 104.46472 0.0030531167
0.94844 0.96289 106.92857 0.0070560879
0.97042 0.96659 110.33448 0.0302220183
0.81322 1.16026 104.73456 1.6497353891
1.05296 1.03584 145.22583 2.054485122
0.90177 0.90605 69.08174 2.2400296341
0.89278 0.86918 79.25432 1.3582186268
1.00336 0.95723 107.07432 0.0608398084
0.96333 0.94377 103.61868 0.0071805875
0.91452 1.06259 88.52751 0.3493826588
1.11145 1.02753 117.25848 0.8613674346
1.19424 1.17555 113.97142 2.7346521113
0.98481 0.8355 108.16198 0.4318949286
1.00444 0.94446 93.78869 0.1465035722
1.05974 0.77904 97.32743 1.2253516822
0.99812 0.9356 92.33414 0.1834510328
0.94069 0.96147 102.97391 0.0107396074
1.00035 0.98591 105.01117 0.065883969
0.87371 1.19342 94.87629 1.5088578288
0.92146 0.93609 85.2436 0.4614247119
0.95225 0.97449 103.09003 0.0082483701
0.96298 0.96235 102.41867 0.00276487
0.87278 1.13297 112.47573 0.9852256518
0.94763 1.14198 80.21431 0.6467400967
1.09408 0.90962 122.39285 0.9319512865
0.96095 0.96035 110.11106 0.0222909422
0.84429 0.83854 98.18434 0.8085090012
0.96024 0.99189 92.59035 0.0960271982
0.9326 0.92815 107.07637 0.0446413697
1.26889 0.89742 88.88144 2.8381821205
0.87461 0.86104 104.09803 0.4369647336
0.98628 0.89078 96.95143 0.2119902836
0.95038 0.95116 104.52696 0.0033513416
0.93701 0.9317 98.25254 0.0721571583
1.00137 0.98798 86.30772 0.2678642716
0.95717 0.95714 101.53775 0.0058372171
0.92727 0.92945 115.94577 0.144820396
1.19991 0.864 94.56362 1.8730892563
0.9822 1.03373 102.90981 0.1577588272
0.77331 1.02871 106.57919 1.0390072086
0.97239 0.98609 100.35472 0.0277035684
1.022 1.02928 102.30609 0.2267279414
1.06201 0.96506 89.2698 0.4189229582
1.20281 0.92128 135.52235 2.9643412164
0.90848 1.29244 115.94686 2.8432721322
0.92051 0.92113 115.17168 0.1588920945
0.97843 0.94285 103.53047 0.0175028683
0.93046 0.98629 103.61007 0.0419180214
0.88359 0.8619 131.48158 1.3025396384
0.95426 0.97779 101.29198 0.0140290537
0.94266 0.94206 114.10104 0.0788751512
0.98233 0.89913 104.55645 0.1094303668
1.18996 1.14908 99.92971 2.2670141659
0.8533 0.89157 129.66361 1.0810229896
0.92838 0.98537 101.52783 0.0478784947
0.98638 0.98608 100.63687 0.0403653264
0.95273 0.9527 107.17678 0.0065545803
0.96541 0.94654 103.68701 0.0056074277
0.96305 0.96195 102.28411 0.0030646801
0.89904 0.9007 127.49789 0.7245077233
0.96538 0.96734 91.78658 0.1144892962
0.96606 0.94995 101.75417 0.0085354908
0.95998 0.95914 101.28601 0.0062530176
0.97255 0.8652 135.99677 1.6413269161
0.9555 0.94519 112.11648 0.0465943541
0.86967 0.87309 104.95575 0.3979216465
0.97371 0.95381 101.25739 0.012488654
1.07644 1.07124 92.95295 0.6111855787
1.13842 0.85853 114.01342 1.2639373313
0.91088 0.91003 102.2731 0.1319614323
1.0564 0.94572 139.30405 1.7708548044
0.95149 0.97279 103.30011 0.0070577409
0.93133 0.92912 106.07216 0.0426617073
0.9873 1.14035 92.64502 0.7310917165
1.0572 1.05663 86.27622 0.4828489727
0.95365 0.95521 129.77322 0.5730659768
0.86075 1.03747 101.00955 0.4254568599
0.94352 0.90504 140.73585 1.8658258527
1.02373 1.06756 79.17361 0.5452088466
0.89224 0.95574 101.91622 0.1262074894
0.85212 1.04628 135.28013 0.9292102405
0.95014 0.9467 109.82802 0.0246314672
0.95096 0.91978 90.26285 0.2657787659
0.95219 0.99439 99.94459 0.0398404859
0.94714 0.94975 110.4071 0.0284140626
0.96641 0.97466 128.48985 0.464144364
0.97609 0.9658 84.92782 0.3299727609
0.82972 1.21349 96.01089 2.0435601646
0.96739 0.96568 104.40932 0.0031757222
1.18652 0.97996 88.95672 1.4432832437
1.32078 0.96518 109.15018 3.5280955299
0.79053 0.92311 99.56526 0.8262333674
0.8881 0.95358 103.69315 0.1344513714
0.95111 0.95141 106.99836 0.0068206251
1.00409 1.00848 105.44158 0.1215568874
0.97211 0.9427 105.38971 0.0124081558
0.96638 0.96928 110.9954 0.0339557318
1.16549 0.8843 97.66458 1.3125366867
0.95079 0.95457 116.179 0.0975499764
0.96974 1.16437 119.74067 1.0288308401
0.97514 0.97339 107.21985 0.0197210004
0.88101 0.86141 99.02694 0.4653351863
0.95167 0.94503 132.18284 0.7659139146
0.98097 0.9809 100.70536 0.0281008754
0.95794 0.95697 109.04574 0.0144931544
0.95454 0.97533 101.39569 0.0116671991
1.00374 1.00181 99.49544 0.0982421902
0.97479 0.96914 98.83179 0.0246607677
0.92286 0.92457 105.39423 0.0634879173
1.18702 0.80285 104.49004 2.0394241548
0.96251 0.9667 104.58455 0.0020960686
1.02175 1.02287 112.40336 0.2568320097
1.08881 0.8934 95.60368 0.635116135
0.92102 0.95588 111.92662 0.0681352632
0.94884 1.00864 93.91933 0.1036147728
0.99172 0.99285 107.56668 0.0694090857
0.96101 0.95608 107.46714 0.0068496855
0.98984 0.9659 98.97206 0.0397581781
0.96352 0.96121 92.53178 0.1052870594
0.95779 0.95888 109.28342 0.0158747621
0.95422 0.97708 107.15281 0.0147565971
0.95731 0.95375 105.9182 0.0021603436
0.79675 0.86764 112.77299 0.9344430648
0.93899 0.98 112.58283 0.0583944888
0.96566 0.97 109.81478 0.0248125693
0.99847 1.00663 99.12015 0.0978293762
0.93253 0.93057 100.50549 0.0573604738
0.97189 0.97165 106.42919 0.0128193006
0.93775 0.942 110.83651 0.0442696115
0.94055 1.23885 83.05697 1.3651458699
1.02138 1.04288 87.81846 0.3027551508
0.99025 1.05126 105.02376 0.2529222834
0.9458 0.97454 107.60004 0.0172405439
0.94807 0.94858 105.94895 0.006694286
0.92827 0.94539 105.70531 0.0289421998
1.22208 1.16666 112.07789 3.0123136255
0.96128 0.95894 110.07509 0.0221180918
0.97093 0.9723 112.06437 0.0485543061
0.9614 0.96125 110.00401 0.0216654363
1.04349 1.01602 88.85492 0.3254994822
0.95456 0.96417 112.00307 0.0382507157
0.96129 0.94065 102.82366 0.0113963924
0.96526 0.95052 105.34048 0.0036044537
1.03332 0.88013 88.69692 0.6270312411
0.90036 0.93732 105.2112 0.1005725194
0.96414 1.16851 78.44605 0.7583787055
1.06832 1.06867 75.9818 0.8590869724
0.97747 0.94137 106.41394 0.020779654
0.85647 0.80913 120.00411 1.1293269636
0.88792 1.05055 119.98385 0.3900879583
0.97124 0.97069 101.35993 0.011010573
0.96168 0.98077 101.99902 0.0141477886
0.97564 0.9536 106.62795 0.0125991644
1.13662 1.23413 105.59894 2.8301806852
0.91503 0.9114 102.01623 0.119945533
0.92737 0.93345 107.23468 0.0449834455
0.94542 0.97779 129.54489 0.4983327116
0.98842 1.01256 126.06254 0.3720778294
0.9423 0.94 104.98082 0.016115349
0.96558 1.02525 141.70508 1.3218753389
0.92245 0.9391 109.79234 0.0594326012
0.9471 0.92697 106.2041 0.0309954867
0.91872 0.91472 128.06675 0.6496067743
1.02625 0.93142 108.20778 0.1576845486
0.945 0.94662 109.41385 0.0240037283
0.93458 0.93499 105.26403 0.0297043294
0.99042 1.05667 135.1789 0.7742036469
0.95335 0.9151 94.0796 0.1713070595
0.99332 0.98659 108.03624 0.0644863818
0.9808 0.97485 101.06886 0.0219936401
0.97739 0.951 101.56416 0.0155941974
0.96421 0.9705 102.2566 0.0059171945
0.95096 0.94872 101.65534 0.0109986946
0.96663 0.91772 109.12039 0.0627839346
0.97461 0.95473 101.45578 0.011994915
1.06847 1.07489 93.90669 0.5882546391
1.04572 1.07357 85.9883 0.4787131248
1.03864 0.80572 91.17077 1.088462756
0.89992 1.04151 121.85467 0.3438027236
0.9815 0.98029 109.96548 0.0490557159
0.96025 0.96379 102.52341 0.0024899622
1.03378 0.91017 146.09252 2.889125079
0.99144 0.92914 109.91183 0.0784495007
0.92671 0.9225 86.69576 0.4322767045
0.94013 0.93422 108.18271 0.0322751826
0.89362 0.94819 108.65861 0.1191902699
1.0567 1.07348 92.89018 0.5167005471
1.00497 1.14247 111.10272 0.9611368155
0.97035 0.97025 101.32921 0.0104241243
1.03439 0.77862 92.00076 1.2977846424
1.02468 1.03178 108.87312 0.2750631607
0.95334 0.97232 129.57802 0.5143297899
0.95938 0.92073 109.22506 0.0545437002
0.95766 0.99622 98.91671 0.0446607031
0.9449 0.92939 101.39723 0.0387632443
0.94948 0.97511 121.79703 0.2076528192
0.96015 0.96171 93.28773 0.0908065553
1.01977 1.00171 119.87218 0.3000046843
0.98156 0.98654 113.1349 0.0841142308
0.94975 0.95495 96.36075 0.0533211656
0.98171 0.92764 100.72051 0.0522621348
0.95977 0.96281 111.33881 0.0324309473
0.97066 0.95747 91.80862 0.1259417942
1.02008 1.02917 111.28422 0.2640970383
0.95893 0.95803 98.55064 0.0239172913
0.93731 0.93524 80.16547 0.7360451332
1.17707 1.17056 101.69732 2.3723435708
0.97845 0.94449 104.4827 0.0158027806
0.96438 0.99254 98.19865 0.0421493015
0.97794 0.97366 96.78406 0.0439803627
0.86168 1.27921 115.90585 2.7980192625
0.89648 1.01249 107.03824 0.1821107511
0.93614 0.97327 107.26522 0.0233935727
0.95977 0.95979 110.8187 0.0277197061
0.9842 0.99524 121.82506 0.2393459692
0.90593 1.14524 85.2902 0.7681278876
1.03862 0.89787 120.16223 0.5465021299
0.90785 1.00232 95.50175 0.157242361
1.14351 1.15895 120.77832 1.9451831048
0.89405 1.16197 98.18423 1.1468201999
0.95496 0.94147 105.93573 0.0093299801
1.04992 0.86866 116.89844 0.6284043588
0.99893 0.96337 102.33496 0.0430044286
0.93859 0.93023 108.67304 0.0418700739
0.96999 1.01309 71.39273 1.1267202523
0.97717 1.00207 104.03162 0.0573540018
0.87632 0.9213 80.03254 1.0207863117
0.9318 0.92973 106.53269 0.0418960388
0.99722 0.96603 101.99092 0.0406071413
0.95446 0.96381 122.77276 0.2473848573
1.02792 1.0183 126.52346 0.5182650282
0.96159 0.97972 83.65221 0.3546194181
0.98813 0.9928 108.14872 0.0659831673
0.93364 0.95041 96.74402 0.0703310065
0.97114 0.99308 101.67101 0.0343588685
0.91173 1.01068 118.26044 0.2019655582
0.93443 0.87482 80.25509 1.1056125162
0.97575 0.97727 102.00147 0.0170453282
0.997 0.9717 101.42397 0.043447123
0.92573 0.92962 114.69457 0.1243074373
0.90625 0.98832 92.76709 0.1833785715
0.90867 1.00233 95.4942 0.1549054435
1.05352 0.83802 133.6435 1.9291539125
0.93516 0.98691 115.10449 0.0943940282
1.15447 1.23315 102.36362 2.9311239534
1.00814 0.98582 78.85871 0.6320208091
0.90776 0.90346 112.48896 0.1907911431
1.00235 1.00017 99.88682 0.0914869735
0.91281 0.91739 111.94904 0.1347961872
0.95161 0.98652 101.03083 0.0252882496
0.94736 0.95351 104.25115 0.0042402701
0.98005 0.92075 101.34624 0.0602506064
0.9016 1.17771 96.44071 1.2541874055
1.08452 1.04585 77.24787 0.8982928012
0.93954 0.94165 101.57931 0.0262465689
0.97002 0.97347 126.7063 0.3896304112
0.93277 0.92428 111.32929 0.0797745591
0.92975 0.93007 106.62617 0.044468449
0.82696 0.86383 96.83517 0.8044741448
1.07992 0.90831 135.02411 1.6983911953
1.05779 0.86891 84.18814 1.0429109102
0.99749 1.04696 100.03997 0.2275753201
0.94468 0.91653 115.06604 0.1426651216
0.96107 0.95938 109.94119 0.021038337
1.00316 0.95656 102.2516 0.0526784686
0.96255 0.9631 102.26487 0.0031589943
1.03526 1.04514 68.9841 1.3559004158
0.99268 1.00117 86.01238 0.2536332288
0.99631 0.98211 106.43475 0.0569026686
0.97545 0.96651 85.81077 0.292280768
0.94728 0.95175 112.08559 0.0430120689
0.87409 0.86067 104.64397 0.4386807554
0.97286 0.96327 106.35861 0.0093070898
0.9584 0.95573 94.01052 0.0842766408
0.93819 0.96009 132.21886 0.7085926828
0.98155 0.96201 104.06429 0.0137141974
1.08907 0.96425 111.20687 0.5051572237
0.89914 1.17038 97.72785 1.2084574094
0.83497 0.98958 114.90864 0.4558684142
0.94236 0.97436 94.55122 0.0765325657
0.99336 0.96982 102.02078 0.0347495435
1.01881 1.31702 110.34191 3.4804938908
0.93164 0.92375 115.99516 0.1529134351
0.93185 0.92994 98.23129 0.0830900665
0.85601 1.23516 107.1914 2.318056925
0.9526 0.95076 103.97109 0.0029693424
0.96613 0.96695 90.09911 0.1536990482
1.10062 1.25824 93.06474 2.4801529582
0.92958 0.95485 102.51795 0.0270016015
0.93854 1.00552 95.2149 0.0983249116
0.94742 0.95121 101.44784 0.0125688953
0.94297 0.94667 109.74859 0.0275598627
0.95497 0.95222 93.77991 0.0940808579
0.84932 0.8223 102.11574 0.8216857783
0.98027 0.94134 105.94947 0.0225989458
0.87982 0.89199 82.27917 1.0069092976
0.92453 0.89307 113.1718 0.2025296143
0.97525 0.89933 115.72803 0.2217261632
1.00671 0.94577 90.95441 0.2115580604
0.91778 0.88149 128.09494 0.8343291404
1.10372 1.07688 91.48264 0.8069228676
1.00356 0.83955 128.82853 1.2589891552
0.87493 1.06538 93.40616 0.4867665404
0.96804 0.96955 104.10218 0.0051221009
0.99935 0.98411 87.31433 0.2379129819
0.90513 0.93892 82.18489 0.6670298398
0.96468 0.99867 103.68892 0.0420196407
1.03998 0.9584 108.30984 0.193603242
0.94058 0.98185 96.88405 0.053924729
0.92983 0.95926 96.96682 0.0671516142
0.97274 0.97024 106.46869 0.0126529951
0.98727 0.99123 108.62889 0.0644100472
1.0578 1.08173 92.4689 0.5588789364
1.04059 1.04413 83.21492 0.4557765557
1.00589 1.13819 111.42959 0.9225240898
0.78985 0.98003 127.97648 1.0599666948
0.99665 0.96577 102.26339 0.0390069363
0.97495 0.97122 98.36281 0.0284036118
0.95823 0.9606 98.35001 0.0248494798
0.8535 0.82597 96.01462 0.8988818017
0.94504 0.96732 106.4079 0.0092456835
0.82439 1.11111 112.66883 1.073430859
0.85202 0.81911 101.86829 0.8327878549
0.95618 0.85832 116.04713 0.4063950772
0.99513 0.96218 112.79037 0.0906443112
0.97337 0.9196 110.94717 0.0812634943
0.98467 0.99462 98.7543 0.0555867835
0.93223 0.93011 106.99683 0.0418966892
0.96971 0.97131 100.96084 0.011813242
0.96657 0.95038 105.05932 0.0038619534
0.79101 0.97855 79.88228 1.411837125
0.94134 0.94051 110.09252 0.0364708178
1.01854 0.8136 115.19073 0.8038269461
0.90062 1.02184 140.20058 1.1937817044
0.8686 1.00721 132.68035 0.7596077629
1.04974 0.8881 122.40942 0.7395890645
0.97574 0.97335 107.13347 0.0199085569
1.18133 1.12326 98.53568 1.9117565094
1.07172 0.906 133.2655 1.489687355
0.95209 0.94595 100.75744 0.017329488
0.95986 0.94603 77.14781 0.8923663212
0.96724 0.96685 102.67923 0.0044683786
0.97209 0.97268 107.04586 0.0158688409
0.85188 0.94617 98.70762 0.3492080133
0.96541 0.9605 109.911 0.0225390057
0.8459 0.81821 116.97325 1.0003462216
0.91183 0.91618 115.95745 0.2031986275
0.99115 0.99796 105.11021 0.0692360678
1.1195 1.21662 95.24388 2.1712647017
1.28228 0.99497 98.9115 2.750618093
0.99004 1.13377 90.82177 0.6556459274
1.08834 1.0708 92.3144 0.6793808338
0.9569 1.04765 107.91672 0.2187627045
0.96915 0.96445 102.28516 0.0053853956
0.93417 0.94316 99.75503 0.0440905567
0.92812 0.9633 97.8258 0.0593165966
0.97795 0.98196 95.51057 0.0590541845
0.94166 0.93916 100.9496 0.0305479502
0.97901 0.98288 97.98161 0.0401678337
1.13037 1.14095 118.39862 1.6744776158
0.9302 1.00208 101.79162 0.0732253629
0.9744 0.94366 117.63445 0.152380802
0.89746 0.85718 99.68516 0.4156118462
0.95891 0.9596 110.75111 0.0269667478
0.97385 0.96357 100.15641 0.0157415568
1.09361 1.30858 103.43462 3.6685264034
0.94129 0.9556 107.65691 0.0138359553
1.11857 1.08832 80.97928 1.0086689564
0.97779 0.98762 105.139 0.0325226703
0.95616 0.95342 114.89735 0.0775156585
0.95706 0.95829 109.3406 0.0162126307
0.97701 0.98107 93.64223 0.0807866666
0.99466 0.90875 95.82624 0.1790575664
1.09487 1.05975 128.45809 1.0406718723
0.87459 1.06287 91.90779 0.4828006182
1.0383 1.00471 96.04295 0.220031246
0.96985 0.97141 103.38709 0.0071991103
0.95877 0.95671 101.45629 0.0060697453
0.949 0.9482 104.84513 0.0053784759
0.95515 0.95122 107.47131 0.0077625368
0.95624 0.97627 107.72679 0.0158978592
0.95562 0.9869 105.31755 0.0223132954
0.95235 0.95029 112.15094 0.0432806774
0.94889 0.95184 94.24411 0.0899273717
1.13197 1.08869 117.95945 1.3173310188
0.84157 1.01935 140.3569 1.4270231937
0.97436 0.97226 106.40509 0.0151779973
1.01308 0.92138 109.1818 0.1389783827
0.97532 0.9569 107.10767 0.0135570886
0.9443 0.96641 138.65198 1.2270963588
0.97958 0.96142 106.64386 0.0164546452
0.90056 0.76533 96.93068 1.2058526805
0.89892 1.04492 119.05279 0.3307897894
0.83067 0.80516 108.39243 1.0441208658
1.13707 0.9274 84.62175 1.2258526925
1.17959 0.97987 88.88066 1.3657403545
0.95207 0.99821 99.24886 0.0488295127
0.99884 1.0145 79.27828 0.5226631419
0.95673 0.95039 132.7534 0.7878746834
0.95387 1.17706 90.25492 0.9927878892
0.96399 1.00109 102.83393 0.046547137
0.95503 0.95797 109.06889 0.0145231895
0.86525 0.88653 100.56913 0.3979690668
0.81561 1.15463 78.79493 1.3688119067
1.10987 1.11255 98.80154 1.1465529086
0.95152 0.94974 111.57259 0.0376597362
1.01689 1.00403 112.16276 0.1879065621
0.94701 1.07681 112.17983 0.3872780508
0.98708 1.00616 101.96777 0.0762665964
0.96121 0.94506 128.52986 0.5409191781
1.13924 1.00655 112.11562 0.990114148
0.93973 0.93977 102.17455 0.0250654481
1.01522 1.0477 141.61207 1.3811920043
0.80104 1.01676 89.43777 0.8966013862
1.06608 1.11583 118.15792 0.9807886553
0.9407 1.2034 90.26602 1.2676889203
0.8313 0.83726 100.28741 0.8590510892
0.80029 1.08266 91.31742 1.0832358061
0.97174 0.95472 99.09398 0.0235593009
1.14431 0.88035 111.59576 1.1595435388
0.78024 0.8837 118.3592 1.1120235984
0.96254 0.94901 107.12324 0.0080054877
0.98821 0.92017 100.14229 0.0803172332
0.97606 1.15707 91.27806 0.8346785024
0.94186 0.96273 102.66058 0.0105031782
0.86771 1.20691 97.13263 1.7520044166
1.014 1.02951 124.7202 0.4230767355
1.032 1.01147 122.40805 0.4150663485
1.06561 0.90463 89.28133 0.6209768391
0.98302 0.98243 94.14922 0.0791777516
0.98866 0.96218 103.69223 0.0234189359
0.9997 1.01523 122.04656 0.297354412
1.02464 1.27522 93.92149 2.3944122011
0.92143 0.95409 133.88492 0.8644459887
0.93759 1.00391 94.2134 0.1065543049
1.10685 1.21324 89.85374 1.8237456635
0.93057 0.9254 114.49219 0.1229764168
0.97576 0.92391 101.98623 0.0462338823
0.9597 1.07606 110.44287 0.379122012
0.87239 0.8559 116.24053 0.5924304728
1.1828 1.08832 83.53969 1.578077959
0.87459 0.86362 103.42005 0.4280285343
0.96804 0.91213 105.88199 0.0607929886
0.90364 0.92253 113.61252 0.1670805912
0.87511 0.87585 129.86976 1.1039231641
1.08796 1.07282 90.20505 0.6795815168
1.23035 1.10836 106.20422 2.541572761
0.96476 0.96708 84.72465 0.334565291
0.98715 0.99995 105.08216 0.06696948
0.96112 0.95716 111.08803 0.030767984
1.01294 1.00293 120.79385 0.2962067377
0.88511 0.98355 104.49845 0.1606323897
0.93267 0.93976 105.81294 0.0272628332
0.94202 0.96788 106.26536 0.0115014433
0.96115 1.03088 94.09535 0.143478224
1.00069 1.00593 122.57569 0.3019013947
0.98512 0.93715 115.76058 0.1387867954
0.94272 0.95326 109.95941 0.0259615536
0.98999 0.96883 104.12426 0.0279009384
0.98754 0.99405 104.99919 0.055439426
1.03958 0.94416 105.04305 0.1803670058
1.07947 1.06477 91.30142 0.5979436296
0.97531 1.06153 83.47002 0.3428598982
0.96005 0.97447 105.41644 0.0076579102
0.98888 0.99335 95.67505 0.0772547235
0.92251 0.9455 103.97064 0.0399303733
1.08615 0.81936 130.23238 1.9893717951
0.96121 0.95312 91.67784 0.1351162207
